81750201104,81750201320,Bedside Nursery Rhyme,CAUSE NIGHTMARES!!!!!,|The Bedside Nursery Rhyme comes with one Blue watch face and one Neon Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201330,The State Flower of Hawaii,Hibiscus!!!,|The The State Flower of Hawaii comes with one Blue watch face and one Orchid strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201325,Split Pea & Tea,|Gross together, delightful apart|,|The Split Pea & Tea comes with one Blue watch face and one Pine Lime strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201316,The First Bite,It's a well known fact that the first bite of anything is always the best.  Is this also true with your first Modify?,|The The First Bite comes with one Blue watch face and one Pink Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201313,Charms'd,|Aaron's a Tootsie-Roll-Pop guy, but some people like that other brand|,|The Charms'd comes with one Blue watch face and one Pink Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201314,Raisin Arizona,The answer to the trivia question "what happens when you cross Nic Cage with the California Raisins?",|The Raisin Arizona comes with one Blue watch face and one Purple Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201305,Red Rover,Send Modify right over,|The Red Rover comes with one Blue watch face and one Red strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201329,Carpal Tunnel,Make sure to wear your Mod ergonomically,|The Carpal Tunnel comes with one Blue watch face and one Robin's Egg Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201322,Tech Boom,It's happening... and it's GLORIOUS,|The Tech Boom comes with one Blue watch face and one Royal Purple strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201321,Old Blue Eyes,Who you callin' old?,|The Old Blue Eyes comes with one Blue watch face and one Seafoam strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201323,|Mutually Exclusive, Collectively Exhausted|,Consultant nerd joke!!!!,|The Mutually Exclusive, Collectively Exhausted comes with one Blue watch face and one SF Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201315,Finkle is Einhorn,And Einhorn is Finkleâ¦  http://www.youtube.com/watch?v=QH4UL6btePY,|The Finkle is Einhorn comes with one Blue watch face and one Slate Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201321,Katniss Everdeen,Nobody messes with the Everdeen.  Nobody.,|The Katniss Everdeen comes with one Blue watch face and one Turquoise strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201303,Piper's Foxy Icelandic Cocktail,|Yes, this watch is foxy.  No, it's not alcoholic.  But you're right in thinking it may still be addictive.|,|The Piper's Foxy Icelandic Cocktail comes with one Blue watch face and one White strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201104,81750201306,|Modify, She Wrote|,A classic lady with an eye for solving crimes and wrist fashion: http://www.youtube.com/watch?v=v94ugLhua9Y,|The Modify, She Wrote comes with one Blue watch face and one Yellow strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201301,Domo on the Town,|Domo is a Domo of few words, but many looks. That's life when you're handsome.|,|The Domo on the Town comes with one Domo Brown watch face and one Black strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201327,Deep Space Domo,Because Domo gets around,|The Deep Space Domo comes with one Domo Brown watch face and one Black Glitter strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201304,|Domo in the Light, with Diamonds|,|He may not be Lucy, but had the Beatles met Domo, you know who they'd choose|,|The Domo in the Light, with Diamonds comes with one Domo Brown watch face and one Blue Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201308,Domo Nation,You didn't know there was a whole world of Domo?  You do now: http://www.domonation.com/,|The Domo Nation comes with one Domo Brown watch face and one Blue Royal strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201312,Domo Mud Bath,So posh,|The Domo Mud Bath comes with one Domo Brown watch face and one Brown strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201311,Shawn Kemp 2.0,Old school cavs jersey for the best player in Cavs history,|The Shawn Kemp 2.0 comes with one Domo Brown watch face and one Burnt Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201324,Domo in Maroon,0,|The Domo in Maroon comes with one Domo Brown watch face and one Crimson strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201317,Domo Glow-Mo,Even Domo likes a little help in the dark,|The Domo Glow-Mo comes with one Domo Brown watch face and one Glow In the Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201307,Domo Swimming in Cash,|Looking at little Domo's outfit, you wouldn't think he's too well off.  But he's HUGE in Japan.  Like, all-the-Kardashian's-plus-a-Jonas-brother big.|,|The Domo Swimming in Cash comes with one Domo Brown watch face and one Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201302,Domo in the Fog,|Make Domo nervous and he may pass a little gas.  Obviously, he has a lot in common with a few of the employees at Modify.|,|The Domo in the Fog comes with one Domo Brown watch face and one Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201310,Domo-cracy,|In Domo's world, there are no sleazy politicians, just benevolent social servants.  He must live near Switzerland.|,|The Domo-cracy comes with one Domo Brown watch face and one Lime Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201328,Maybe it's Modelline,Maybe?  DEFINITELY.,|The Maybe it's Modelline comes with one Domo Brown watch face and one Mint strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201326,Navy Gravy,It's a classier kind of gravy for a classy kind of watch.,|The Navy Gravy comes with one Domo Brown watch face and one Navy Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201318,Domo in Neon Coral,0,|The Domo in Neon Coral comes with one Domo Brown watch face and one Neon Coral strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201320,Domo in Neon Orange,0,|The Domo in Neon Orange comes with one Domo Brown watch face and one Neon Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201330,Domo Kimono,0,|The Domo Kimono comes with one Domo Brown watch face and one Orchid strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201325,Curious George,WHERE ARE YOU MAN IN THE YELLOW HAT?!?!?!,|The Curious George comes with one Domo Brown watch face and one Pine Lime strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201316,Domo Knee-Deep in Cotton Candy,We're not sure Domo can actually be knee-deep in anything... since he has no knees,|The Domo Knee-Deep in Cotton Candy comes with one Domo Brown watch face and one Pink Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201313,Domo in a Tutu,No Nutcracker is complete without Domo,|The Domo in a Tutu comes with one Domo Brown watch face and one Pink Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201314,Domo's Dojo,|Wait, you didn't know that Domo could take out Cobra Kai?|,|The Domo's Dojo comes with one Domo Brown watch face and one Purple Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201305,DOMO ROJO,|YO SOY DOMO ROJO. For those who don't habla espanol, that means, "I am DOMO ROJO!" May all other DOMO's bow before me!|,|The DOMO ROJO comes with one Domo Brown watch face and one Red strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201329,Snack Attack,We prefer Triscuits and cheddar cheese in the microwave.  You?,|The Snack Attack comes with one Domo Brown watch face and one Robin's Egg Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201322,Domo in Royal Purple,0,|The Domo in Royal Purple comes with one Domo Brown watch face and one Royal Purple strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201321,Domo in Seafoam,0,|The Domo in Seafoam comes with one Domo Brown watch face and one Seafoam strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201323,Domo in Deep Orange,0,|The Domo in Deep Orange comes with one Domo Brown watch face and one SF Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201315,Domo Hits the Pavement,|While he may look a little out of shape, Domo does a half marathon each morning in the streets of Berkeley.  Bare-foot.|,|The Domo Hits the Pavement comes with one Domo Brown watch face and one Slate Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201321,Domo in Mint,0,|The Domo in Mint comes with one Domo Brown watch face and one Turquoise strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201303,Domo at a White Tie Affair,|Sorry, you weren't invited|,|The Domo at a White Tie Affair comes with one Domo Brown watch face and one White strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201110,81750201306,Winnie the Domo,|Just like Pooh Bear, Domo loves himself some honey.  Maybe even some hunnies, in the Lil' Wayne sense.  But definitely honey.|,|The Winnie the Domo comes with one Domo Brown watch face and one Yellow strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201301,Golden Eye,Greatest N64 game ever. EVAHHHH!!!! (named by: Debbie Jones Bickel),|The Golden Eye comes with one Gold watch face and one Black strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201327,The Celebrity,Named for the Jan-13 ModiFamily Member of the Month: Christian Keyes,|The The Celebrity comes with one Gold watch face and one Black Glitter strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201304,George Brett's Pine Tar,You get a watch named after you if you go absolutely bananas on the field,|The George Brett's Pine Tar comes with one Gold watch face and one Blue Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201308,Beast Mode,Cal's own Marshawn Lynch has a grill worth more than your car.  FACT.,|The Beast Mode comes with one Gold watch face and one Blue Royal strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201312,More Cowbell,|At Modify, we put our pants on one leg at a time, except when we put our pants on, we make gooooold records|,|The More Cowbell comes with one Gold watch face and one Brown strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201311,C-3PO,Little known fact: at Modify HQ we use light-sabers instead of laser pointers (named by: Tarah Frohn Brittain),|The C-3PO comes with one Gold watch face and one Burnt Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201324,Golden State of Mind,It's gloooooooorious!,|The Golden State of Mind comes with one Gold watch face and one Crimson strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201317,Banana Slug Club,|Did you join as a kid?  Kiss a banana slug, become a member!|,|The Banana Slug Club comes with one Gold watch face and one Glow In the Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201307,ModifIrish,|The McModify team gets many of it's best traits from Ireland, especially its debt (thanks B-School!)|,|The ModifIrish comes with one Gold watch face and one Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201302,Golden Girls,This show is loved by a shocking amount of 20-somethings.  How is this possible?,|The Golden Girls comes with one Gold watch face and one Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201310,Modi-Die Hard,Yippie kaiyaiyay Modifier!!!,|The Modi-Die Hard comes with one Gold watch face and one Lime Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201328,Fort Knox,Gold + Mint = Fort Knox ---> GET IT?!?!?,|The Fort Knox comes with one Gold watch face and one Mint strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201326,Golden Domers,Notre Dame?  Notre Lame?  Everyone has an opinion,|The Golden Domers comes with one Gold watch face and one Navy Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201318,Bzzzzzz,The cow goesâ¦,|The Bzzzzzz comes with one Gold watch face and one Neon Coral strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201320,All that Jazz,All. That. Jaaaaaaaaaaaaaaaaaaazzzzzzzzzzzzzzzzzzzzzzzzzz.,|The All that Jazz comes with one Gold watch face and one Neon Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201330,April Showers Bring May Flowers,BUT MAY RAIN BRINGS JUNE PAIN,|The April Showers Bring May Flowers comes with one Gold watch face and one Orchid strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201325,Grey Poupon,One of the first commercials of our youth: http://www.youtube.com/watch?v=zmOHeWrr9V4,|The Grey Poupon comes with one Gold watch face and one Pine Lime strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201316,All that Glitters is Mod,Only superstars break the mold (nobody breaks a Mod),|The All that Glitters is Mod comes with one Gold watch face and one Pink Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201313,Macho Moddy,Oooooh yeeeeeeaah!!!!,|The Macho Moddy comes with one Gold watch face and one Pink Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201314,Total Eclipse of the Mod,Turn around bright eyes!!!!,|The Total Eclipse of the Mod comes with one Gold watch face and one Purple Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201305,Gold Digger,She take my money! When I'm in neeeeeed.... (named by: Candice Casas Meredith),|The Gold Digger comes with one Gold watch face and one Red strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201329,Easter Egg Hunt,Quickest way to win: bring six dozen regular eggs and spread them out ahead of the race.  No wasted time for you!,|The Easter Egg Hunt comes with one Gold watch face and one Robin's Egg Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201322,The Modfia,We're gonna make you a Moddy you can not refuse,|The The Modfia comes with one Gold watch face and one Royal Purple strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201321,That's A Clown Question Bro,Why you gotta question Bryce like that? (http://www.youtube.com/watch?v=JzbhjzsyvGk),|The That's A Clown Question Bro comes with one Gold watch face and one Seafoam strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201323,Set Fire to the Rain,WATCH IT BURN!!! (http://www.youtube.com/watch?v=xBcMKwbMEcQ),|The Set Fire to the Rain comes with one Gold watch face and one SF Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201315,Studio 54,|Because when things get a little weird at the club, you better be wearing your Modify (named by: Della Huff)|,|The Studio 54 comes with one Gold watch face and one Slate Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201321,Bubbly,Some nights just call for it,|The Bubbly comes with one Gold watch face and one Turquoise strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201303,Goldie (C)locks,Because "Goldie (Modifyissosiiiiiiiiiiiiiiick)locks" was not as catchy (named by: Angela Borjon),|The Goldie (C)locks comes with one Gold watch face and one White strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201115,81750201306,Hulkamania,|What you gonna do, when Modify runs wild all over you?!!?!  BROTHER!!!!!|,|The Hulkamania comes with one Gold watch face and one Yellow strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201301,Who Do You Think You Are?,|If you said Mr. Big Stuff, you'd be absolutely correct.|,|The Who Do You Think You Are? comes with one Green watch face and one Black strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201327,Spirit Fingers,The only thing greater than Spirit Fingers is Jazz Hands,|The Spirit Fingers comes with one Green watch face and one Black Glitter strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201304,Modi Dick,Elusive and a life's mission,|The Modi Dick comes with one Green watch face and one Blue Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201308,Ecto Cooler,|No, it may not have been healthy, but we'll be darned if Ecto Cooler wasn't a delicious daytime treat|,|The Ecto Cooler comes with one Green watch face and one Blue Royal strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201312,Hazel,Not quite green. Not quite brown. Quite good looking,|The Hazel comes with one Green watch face and one Brown strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201311,CÃ´te d'Ivoire,http://en.wikipedia.org/wiki/Flag_of_C%C3%B4te_d'Ivoire,|The CÃ´te d'Ivoire comes with one Green watch face and one Burnt Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201324,Maroon with a View,A view of time passing by...,|The Maroon with a View comes with one Green watch face and one Crimson strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201317,Holy Guacamole,|Avocados are holy in our eyes, so it only makes sense that guacamole would achieve saint hood as well|,|The Holy Guacamole comes with one Green watch face and one Glow In the Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201307,Peppermint Patty,Peppermint Patty is the BEST PATTY IN TOWN.  Patty Mayonaise was a close second.,|The Peppermint Patty comes with one Green watch face and one Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201302,Girl Scout Cookies,Amazing organization with a tough business model to emulate:  legalized child labor selling addictive cookie contraband,|The Girl Scout Cookies comes with one Green watch face and one Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201310,Split Pea Soup,Bad tasting but great for you.  Just like a  Modify.,|The Split Pea Soup comes with one Green watch face and one Lime Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201328,The Trust Tree,I thought we were in the trust tree???? In the nest???,|The The Trust Tree comes with one Green watch face and one Mint strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201326,Fried Blue Tomatoes,Seems like a future Jelly Belly flavor,|The Fried Blue Tomatoes comes with one Green watch face and one Navy Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201318,The Mod Squad,|Unruly, yes. Amazing, absolutely.|,|The The Mod Squad comes with one Green watch face and one Neon Coral strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201320,Prefontaine of Youth,|As much potential as Prefontaine had on the track, his mustache was an all timer|,|The Prefontaine of Youth comes with one Green watch face and one Neon Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201105,81750201330,Fast Cash,Way better than slow cash,|The Fast Cash comes with one Green watch face and one Orchid strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
